,V,B,G
4376,0.413342,0.5,1.1648750883378538
4377,0.413922,0.5,1.1530689317316427
4378,0.419786,0.5,1.1508158522993734
4379,0.425668,0.5,1.1386856634841378
4380,0.428372,0.5,1.152428926723809
4381,0.433379,0.5,1.1377239983930962
4382,0.436997,0.5,1.147251701134526
4383,0.439108,0.5,1.122766803617015
4384,0.447813,0.5,1.1301586733630038
4385,0.454787,0.5,1.1067813621058973
4386,0.46118,0.5,1.1195049107291422
4387,0.463765,0.5,1.0909804655509334
4388,0.46888,0.5,1.0898097564606672
4389,0.477595,0.5,1.0954476373852136
4390,0.479679,0.5,1.1003624283084954
4391,0.483228,0.5,1.07846998191049
4392,0.487441,0.5,1.0805119159724796
4393,0.498318,0.5,1.0845002074992338
4394,0.505399,0.5,1.0671804208672746
4395,0.505481,0.5,1.079778180906824
4396,0.513789,0.5,1.0623526889038524
4397,0.51699,0.5,1.0638448970644585
4398,0.521576,0.5,1.0639267946726263
4399,0.525644,0.5,1.0354519413867962
4400,0.528285,0.5,1.058388492669876
4401,0.53421,0.5,1.0314127617520912
4402,0.539488,0.5,1.055142619250612
4403,0.543804,0.5,1.0148420304258905
4404,0.549789,0.5,1.0261831355972926
4405,0.550628,0.5,1.031851624350571
4406,0.556975,0.5,1.0317045031783596
4407,0.558173,0.5,0.991090128887103
4408,0.566229,0.5,1.0082381159957008
4409,0.567734,0.5,0.9914517675840278
4410,0.573524,0.5,1.0176683075504391
4411,0.574809,0.5,0.9688895266643116
4412,0.583576,0.5,1.0002930399726742
4413,0.58582,0.5,0.9729171416130902
4414,0.59443,0.5,0.9937985118891292
4415,0.596781,0.5,0.9503739189841832
4416,0.601954,0.5,0.9744908630279216
4417,0.605885,0.5,0.9641754392453245
4418,0.610132,0.5,0.9471653208670452
4419,0.618195,0.5,0.938381141798428
4420,0.619983,0.5,0.9748971201462576
4421,0.626524,0.5,0.9434851052753066
4422,0.632548,0.5,0.9774510111574672
4423,0.638652,0.5,0.926722047280717
4424,0.64131,0.5,0.9557111941271688
4425,0.646972,0.5,0.93509415185316
4426,0.65315,0.5,0.9344112828104432
4427,0.662341,0.5,0.9134003849212404
4428,0.66393,0.5,0.9317509720264442
4429,0.670631,0.5,0.9283880202973476
4430,0.670757,0.5,0.9175183390042182
4431,0.683698,0.5,0.90278549113926
4432,0.686348,0.5,0.921836556049042
4433,0.691221,0.5,0.906288323251274
4434,0.69396,0.5,0.9352375686970488
4435,0.70085,0.5,0.91502930929241
4436,0.706299,0.5,0.9341855234081896
4437,0.710963,0.5,0.973686863434532
4438,0.718751,0.5,0.9237299210009908
4439,0.729738,0.5,0.906235099658637
4440,0.739098,0.5,0.8895115298436737
4441,0.748011,0.5,0.9045208217416628
4442,0.754118,0.5,0.8959357070524289
4443,-0.82993,0.6,0.936802127482752
4444,-0.823132,0.6,0.929891043434008
4445,-0.817657,0.6,0.9402015011328116
4446,-0.80566,0.6,0.9339846899773226
4447,-0.798025,0.6,0.940691050218538
4448,-0.787062,0.6,0.9375437456477328
4449,-0.78009,0.6,0.9475881233681986
4450,-0.769755,0.6,0.9393832550034906
4451,-0.75563,0.6,0.947475057692844
4452,-0.745586,0.6,0.9569571198265594
4453,-0.73742,0.6,0.9648001362306812
4454,-0.725294,0.6,0.9620622276891404
4455,-0.710455,0.6,0.9652333565573166
4456,-0.697851,0.6,0.9781530638767562
4457,-0.689971,0.6,0.979162699818496
4458,-0.680974,0.6,0.9876769102242268
4459,-0.672269,0.6,1.0058769600422983
4460,-0.66221,0.6,0.9907948939147448
4461,-0.653192,0.6,1.0066252963419198
4462,-0.646436,0.6,1.0122299474248366
4463,-0.637263,0.6,1.0176945746918886
4464,-0.631753,0.6,1.0384500041436018
4465,-0.620113,0.6,1.031468934164903
4466,-0.610386,0.6,1.0320990270523898
4467,-0.602269,0.6,1.050969298919263
4468,-0.591131,0.6,1.0735992041801212
4469,-0.578078,0.6,1.0774010927896838
4470,-0.570002,0.6,1.0951972606958589
4471,-0.555252,0.6,1.1106534026071264
4472,-0.546209,0.6,1.1187572874355325
4473,-0.535436,0.6,1.116575486843688
4474,-0.525061,0.6,1.130675088318814
4475,-0.515422,0.6,1.1213549786655332
4476,-0.506993,0.6,1.1604352652244043
4477,-0.497933,0.6,1.1725811849610068
4478,-0.489724,0.6,1.180158479359022
4479,-0.479544,0.6,1.1704147122709792
4480,-0.469987,0.6,1.198796365966124
4481,-0.462564,0.6,1.1680217967253317
4482,-0.45472,0.6,1.1897335857228093
4483,-0.443242,0.6,1.179779685477716
4484,-0.435134,0.6,1.1998199653874375
4485,-0.422226,0.6,1.191639645570005
4486,-0.410385,0.6,1.2168236969930268
4487,-0.401279,0.6,1.2155339535102858
4488,-0.388991,0.6,1.2353895331210576
4489,-0.378591,0.6,1.2138505184509376
4490,-0.366202,0.6,1.213205576712829
4491,-0.357023,0.6,1.2260510772793662
4492,-0.343293,0.6,1.201942558502726
4493,-0.337382,0.6,1.2007649803511518
4494,-0.329942,0.6,1.181770020820573
4495,-0.320285,0.6,1.1768335359711128
4496,-0.310475,0.6,1.17607903090935
4497,-0.30347,0.6,1.1716573002202917
4498,-0.292666,0.6,1.1483320640305068
4499,-0.285319,0.6,1.1375614458950156
4500,-0.276828,0.6,1.106662058753808
4501,-0.267423,0.6,1.0755127802431088
4502,-0.257828,0.6,1.027658576969673
4503,-0.243945,0.6,1.0308343741478578
4504,-0.236612,0.6,1.0059521207600046
4505,-0.222609,0.6,0.9969996114615162
4506,-0.217515,0.6,0.9482968471585868
4507,-0.207828,0.6,0.9300972406758315
4508,-0.195022,0.6,0.8539808008420731
4509,-0.186645,0.6,0.8468845271133245
4510,-0.177136,0.6,0.7814720361506368
4511,-0.16945,0.6,0.763249757746356
4512,-0.15423,0.6,0.6907980107135816
4513,-0.147571,0.6,0.685429159410588
4514,-0.14181,0.6,0.6118768773914113
4515,-0.129899,0.6,0.592394278072803
4516,-0.122421,0.6,0.5123415231183297
4517,-0.115451,0.6,0.5054249661928527
4518,-0.103732,0.6,0.4287430733584985
4519,-0.09638,0.6,0.4428885922255776
4520,-0.089804,0.6,0.3856493757576879
4521,-0.080925,0.6,0.3898335241137908
4522,-0.072394,0.6,0.3138398436058409
4523,-0.060045,0.6,0.3320152723070713
4524,-0.046085,0.6,0.2715564529799263
4525,-0.034442,0.6,0.2646421896758066
4526,-0.024729,0.6,0.2536728700576805
4527,-0.01264,0.6,0.2804008440398836
4528,-0.002482,0.6,0.262405228526835
4529,0.008686,0.6,0.2799795087691956
4530,0.0168,0.6,0.2689094026508032
4531,0.027882,0.6,0.275507768365626
4532,0.037027,0.6,0.2942027413575137
4533,0.049895,0.6,0.3260247492934456
4534,0.060851,0.6,0.3617695193411924
4535,0.068756,0.6,0.3820329972801966
4536,0.078623,0.6,0.4240617656573773
4537,0.087652,0.6,0.4562257132395468
4538,0.095023,0.6,0.4918613256257581
4539,0.101204,0.6,0.5185329478319115
4540,0.113711,0.6,0.5664693552733829
4541,0.124242,0.6,0.5913733117810802
4542,0.132758,0.6,0.6484006137656841
4543,0.144691,0.6,0.6722973232876377
4544,0.15428,0.6,0.7232076552333279
4545,0.166605,0.6,0.7471899963064749
4546,0.175636,0.6,0.7951238601204931
4547,0.18981,0.6,0.811486144744797
4548,0.198016,0.6,0.8572968516916709
4549,0.211447,0.6,0.8841024467109408
4550,0.224702,0.6,0.9204222871157284
4551,0.234395,0.6,0.9425248141789996
4552,0.241216,0.6,0.9836030080850754
4553,0.252548,0.6,0.9874209197432854
4554,0.26072,0.6,1.0127218610480226
4555,0.269294,0.6,1.0284800174295985
4556,0.274637,0.6,1.0442140808608218
4557,0.284477,0.6,1.046627944139263
4558,0.291421,0.6,1.0709824750039751
4559,0.304752,0.6,1.0782672274626577
4560,0.310901,0.6,1.1059407810122486
4561,0.322035,0.6,1.126119958597765
4562,0.335916,0.6,1.111813229369713
4563,0.345592,0.6,1.1180110981530214
4564,0.357572,0.6,1.1149560654140402
4565,0.371974,0.6,1.117446276617581
4566,0.379993,0.6,1.1106646839446304
4567,0.384048,0.6,1.1143756209208953
4568,0.388121,0.6,1.110227454035531
4569,0.39615,0.6,1.123287516858122
4570,0.397028,0.6,1.1186472107901575
4571,0.400005,0.6,1.1489707138372125
4572,0.402513,0.6,1.110294398873965
4573,0.406348,0.6,1.1124578101233709
4574,0.414377,0.6,1.113335104419864
4575,0.414414,0.6,1.1373812197919926
4576,0.421064,0.6,1.1018848129060654
4577,0.423692,0.6,1.0878087025302408
4578,0.429827,0.6,1.1209822124522753
4579,0.432439,0.6,1.0932299807420027
4580,0.442054,0.6,1.0742088228506816
4581,0.442276,0.6,1.0999890789800888
4582,0.448564,0.6,1.0944362938594376
4583,0.453699,0.6,1.1090459406180762
4584,0.461076,0.6,1.0655488618411084
4585,0.462737,0.6,1.0739888372333597
4586,0.471183,0.6,1.0460782580804333
4587,0.473714,0.6,1.081607645908521
4588,0.475366,0.6,1.0892949782333985
4589,0.476523,0.6,1.0658328249254885
4590,0.480181,0.6,1.0471787617854784
4591,0.487462,0.6,1.0645863081537956
4592,0.490135,0.6,1.079970294934801
4593,0.499327,0.6,1.0561519989310366
4594,0.503323,0.6,1.029011195512039
4595,0.511906,0.6,1.048202267831723
4596,0.513866,0.6,1.0591718781363728
4597,0.523004,0.6,1.0493790403176455
4598,0.524363,0.6,1.0186333839612902
4599,0.535428,0.6,1.0431713999069216
4600,0.535935,0.6,1.0205099415716783
4601,0.54301,0.6,1.023335726155795
4602,0.54737,0.6,1.001063846740762
4603,0.55261,0.6,1.0318952212281949
4604,0.558468,0.6,1.003791332591122
4605,0.56472,0.6,1.00000938464828
4606,0.564804,0.6,0.9914083671280832
4607,0.566266,0.6,1.0131002041372277
4608,0.571808,0.6,1.0169410466669513
4609,0.573529,0.6,1.0030737500727105
4610,0.580726,0.6,0.9948704501309428
4611,0.58409,0.6,0.981854411393809
4612,0.586481,0.6,0.9984089733458454
4613,0.590585,0.6,0.9975297177659872
4614,0.59678,0.6,0.978482297821452
4615,0.597787,0.6,0.9676570138706344
4616,0.605201,0.6,0.994383005298942
4617,0.608964,0.6,0.9710501977172372
4618,0.615642,0.6,0.9642408258912714
4619,0.616818,0.6,0.958735687930958
4620,0.626205,0.6,0.988280863292764
4621,0.630043,0.6,0.962203005550272
4622,0.636803,0.6,0.9628513510441647
4623,0.640733,0.6,0.9473925321544802
4624,0.649628,0.6,0.9783418865633682
4625,0.65087,0.6,0.9624668775437194
4626,0.659128,0.6,0.970536298716778
4627,0.661029,0.6,0.9503013815807704
4628,0.66943,0.6,0.9770228508933354
4629,0.671872,0.6,0.9531176668923022
4630,0.679027,0.6,0.9561178331869772
4631,0.681777,0.6,0.9412428617264668
4632,0.690578,0.6,0.9666973231643464
4633,0.693482,0.6,0.9456329552664288
4634,0.699967,0.6,0.96241271948742
4635,0.7028,0.6,0.9432045216708956
4636,0.711241,0.6,0.9746013511291198
4637,0.716889,0.6,0.93706279119911
4638,0.723296,0.6,0.9564105154115669
4639,0.726904,0.6,0.9184238360110144
4640,0.732279,0.6,0.9662186161597126
4641,0.74368,0.6,0.9537221527548287
4642,0.755407,0.6,0.9622355013176348
4643,-0.836094,0.7,0.9116707192984358
4644,-0.824815,0.7,0.9188758113180084
4645,-0.817499,0.7,0.8985390614168401
4646,-0.805527,0.7,0.9098529041478184
4647,-0.794344,0.7,0.9049793657367398
4648,-0.783376,0.7,0.9141553642678693
4649,-0.772429,0.7,0.903685058640873
4650,-0.760757,0.7,0.9164612245260936
4651,-0.751548,0.7,0.9000260204165474
4652,-0.738418,0.7,0.9195978237251088
4653,-0.724685,0.7,0.9146843329158024
4654,-0.709424,0.7,0.9346607391769122
4655,-0.693659,0.7,0.918456834295786
4656,-0.687417,0.7,0.9232862268088912
4657,-0.685715,0.7,0.9278560402555894
4658,-0.682132,0.7,0.9424860856078972
4659,-0.672241,0.7,0.9310113102605592
4660,-0.66253,0.7,0.9419532822030292
4661,-0.655356,0.7,0.9353520811430864
4662,-0.645528,0.7,0.9548610932654688
4663,-0.638384,0.7,0.9445371020043604
4664,-0.631612,0.7,0.9635286988544473
4665,-0.621587,0.7,0.9549012690556062
4666,-0.612163,0.7,0.9627281098889868
4667,-0.602592,0.7,0.968748480230885
4668,-0.593804,0.7,0.9684545130731068
4669,-0.583236,0.7,0.9765108103151372
4670,-0.573802,0.7,0.9794282456698448
4671,-0.564088,0.7,0.999805226126649
4672,-0.549871,0.7,0.9967855477588896
4673,-0.539126,0.7,0.9981270453781382
4674,-0.530068,0.7,1.0166763508988774
4675,-0.518174,0.7,1.0239416504874186
4676,-0.508819,0.7,1.031401844637374
4677,-0.497251,0.7,1.044380880291591
4678,-0.488446,0.7,1.055005899425443
4679,-0.478109,0.7,1.0520745495359334
4680,-0.469608,0.7,1.0741586091326645
4681,-0.461681,0.7,1.066350574778261
4682,-0.453369,0.7,1.0821789591850195
4683,-0.446387,0.7,1.0869546419172669
4684,-0.434285,0.7,1.0942458524521457
4685,-0.42762,0.7,1.095208305709717
4686,-0.417061,0.7,1.1119276079718756
4687,-0.407294,0.7,1.112493234562648
4688,-0.396411,0.7,1.124401320558157
4689,-0.38452,0.7,1.134165233925177
4690,-0.369698,0.7,1.124822572094795
4691,-0.362036,0.7,1.1232188461931567
4692,-0.351122,0.7,1.1272705148332105
4693,-0.339285,0.7,1.1305115368630816
4694,-0.335981,0.7,1.1191744581753635
4695,-0.324959,0.7,1.1256558007001378
4696,-0.312912,0.7,1.1228740254721128
4697,-0.306095,0.7,1.120884471314182
4698,-0.295771,0.7,1.1071498487019722
4699,-0.289298,0.7,1.099205451583572
4700,-0.278874,0.7,1.077044305132942
4701,-0.270907,0.7,1.0852912227961091
4702,-0.258998,0.7,1.061347049454405
4703,-0.253368,0.7,1.0546182704121485
4704,-0.23846,0.7,1.030780985744498
4705,-0.232452,0.7,1.0194681661231408
4706,-0.22193,0.7,0.9966453331528432
4707,-0.212862,0.7,0.987275152360441
4708,-0.2008,0.7,0.9592143478555636
4709,-0.189504,0.7,0.9462296166337588
4710,-0.180064,0.7,0.9038112896110856
4711,-0.167664,0.7,0.8758302326057632
4712,-0.156158,0.7,0.8448470669710031
4713,-0.145477,0.7,0.8241864786115463
4714,-0.135627,0.7,0.7777083909232324
4715,-0.127181,0.7,0.7514412417773945
4716,-0.116871,0.7,0.6971638712444853
4717,-0.104668,0.7,0.6719174462623988
4718,-0.097072,0.7,0.6277326117428377
4719,-0.090754,0.7,0.60495357580479
4720,-0.081147,0.7,0.549310333619122
4721,-0.071141,0.7,0.5337718177749579
4722,-0.065278,0.7,0.4987808173481872
4723,-0.054239,0.7,0.5028631553922316
4724,-0.045144,0.7,0.4619046142865513
4725,-0.035133,0.7,0.458021083133581
4726,-0.024764,0.7,0.4353523334916068
4727,-0.016698,0.7,0.4608500422138369
4728,-0.005465,0.7,0.4357276319130416
4729,0.003159,0.7,0.4613400415469925
4730,0.020349,0.7,0.4537530475486475
4731,0.028509,0.7,0.4889673120612156
4732,0.039334,0.7,0.4937645081608374
4733,0.046255,0.7,0.5247950670454277
4734,0.059484,0.7,0.5333308821578042
4735,0.071045,0.7,0.5666823892768816
4736,0.078528,0.7,0.5811473886277837
4737,0.090228,0.7,0.622020622959477
4738,0.099846,0.7,0.6410148833018666
4739,0.108851,0.7,0.6856628279604007
4740,0.115455,0.7,0.6988699343432951
4741,0.12368,0.7,0.7351193700994223
4742,0.131901,0.7,0.7505063184537352
4743,0.138895,0.7,0.7968091017429653
4744,0.15122,0.7,0.8105862769093328
4745,0.159012,0.7,0.8476451872970102
4746,0.173017,0.7,0.8549739336052402
4747,0.179132,0.7,0.8964556328534061
4748,0.193543,0.7,0.904962563660336
4749,0.200982,0.7,0.9290795716878796
4750,0.212869,0.7,0.9322583859320972
4751,0.228033,0.7,0.955669308697783
4752,0.240249,0.7,0.9733019372238212
4753,0.247597,0.7,0.9809600515631636
4754,0.258451,0.7,0.990724953212205
4755,0.268976,0.7,1.0071369697052774
4756,0.277478,0.7,1.0191049726999473
4757,0.287554,0.7,1.030600953313748
4758,0.292974,0.7,1.0581043511664685
4759,0.300707,0.7,1.0378171803589449
4760,0.310237,0.7,1.043558513935916
4761,0.319392,0.7,1.050558862406403
4762,0.330555,0.7,1.0653989420914811
4763,0.340282,0.7,1.0495461111534494
4764,0.350799,0.7,1.0615101392104838
4765,0.359671,0.7,1.0473076605951552
4766,0.368992,0.7,1.0608857929656423
4767,0.372493,0.7,1.0218601219266206
4768,0.382786,0.7,1.048758619072819
4769,0.392117,0.7,1.021609311987723
4770,0.392457,0.7,1.0566207501260767
4771,0.396399,0.7,1.0057403951172526
4772,0.402484,0.7,1.0395277994262238
4773,0.408842,0.7,1.017457713358566
4774,0.414529,0.7,1.046510295107214
4775,0.417375,0.7,1.0118184902063407
4776,0.422562,0.7,1.0388131684081487
4777,0.428352,0.7,1.008742430673222
4778,0.432382,0.7,1.0570243871640068
4779,0.437121,0.7,0.9973533239415272
4780,0.440327,0.7,1.0340035661241496
4781,0.445943,0.7,0.9972772642731984
4782,0.449151,0.7,1.0491708296754658
4783,0.454115,0.7,0.9829671634106212
4784,0.457248,0.7,1.030158065643993
4785,0.461712,0.7,0.9891016108758056
4786,0.463747,0.7,1.046071842682627
4787,0.474082,0.7,0.9869803522676605
4788,0.476936,0.7,1.012723330209164
4789,0.477119,0.7,0.9922715071029532
4790,0.483749,0.7,1.038753957212178
4791,0.48935,0.7,0.9673563366224506
4792,0.493119,0.7,1.0158377186061809
4793,0.502399,0.7,0.9695401678917168
4794,0.50441,0.7,1.0215722243185614
4795,0.508449,0.7,0.9630984096129992
4796,0.514402,0.7,1.0036176082275357
4797,0.518716,0.7,0.957731095014941
4798,0.525506,0.7,1.0086758831163205
4799,0.529989,0.7,0.9515946708905804
4800,0.537298,0.7,0.9868763110358518
4801,0.543386,0.7,0.955160602205145
4802,0.549529,0.7,0.9856633348218056
4803,0.55532,0.7,0.94004311167022
4804,0.563514,0.7,0.967762378597321
4805,0.566176,0.7,0.9400041166069087
4806,0.571607,0.7,0.9811725136474522
4807,0.57787,0.7,0.9355731632988612
4808,0.583693,0.7,0.9567804028718528
4809,0.584673,0.7,0.9357000077878208
4810,0.589654,0.7,0.9722894608591868
4811,0.594268,0.7,0.923256387591688
4812,0.598489,0.7,0.9594421123993186
4813,0.602312,0.7,0.9248345344167844
4814,0.608456,0.7,0.966048624248242
4815,0.609247,0.7,0.9198993403589284
4816,0.616248,0.7,0.9591136424187472
4817,0.621359,0.7,0.93337734627237
4818,0.624893,0.7,0.9604028797874732
4819,0.626483,0.7,0.9212554510413
4820,0.633741,0.7,0.9439423586121054
4821,0.637602,0.7,0.9227663849862716
4822,0.641655,0.7,0.9577971805303582
4823,0.648024,0.7,0.918818418172892
4824,0.651636,0.7,0.9429174837802892
4825,0.654235,0.7,0.9250692169377146
4826,0.661813,0.7,0.9526214823922442
4827,0.665913,0.7,0.9281383200451944
4828,0.674397,0.7,0.9383320194711732
4829,0.674882,0.7,0.9306413367346148
4830,0.680124,0.7,0.9581896263792208
4831,0.685205,0.7,0.9231566100425116
4832,0.691935,0.7,0.9444465925251516
4833,0.697845,0.7,0.9281560375468412
4834,0.701699,0.7,0.9422842584179144
4835,0.70787,0.7,0.9264891905012722
4836,0.714118,0.7,0.893170008244793
4837,0.717323,0.7,0.9417330062253302
4838,0.730026,0.7,0.9316850122240228
4839,0.739291,0.7,0.9327380058463663
4840,0.748498,0.7,0.936545444060047
4841,-0.835551,0.8,0.9457385516392676
4842,-0.821949,0.8,0.9631120605429072
4843,-0.810576,0.8,0.9544864525430978
4844,-0.800288,0.8,0.9631530092088436
4845,-0.787626,0.8,0.9462975212047752
4846,-0.773254,0.8,0.9647396438829532
4847,-0.763462,0.8,0.9474326566425308
4848,-0.750661,0.8,0.9689660648030411
4849,-0.741505,0.8,0.937492522362098
4850,-0.73657,0.8,0.955979722014266
4851,-0.732654,0.8,0.9418249360296028
4852,-0.723448,0.8,0.958251017440004
4853,-0.713704,0.8,0.9524805680191668
4854,-0.704228,0.8,0.9647246971269412
4855,-0.698034,0.8,0.9532847322385924
4856,-0.689255,0.8,0.972026064065508
4857,-0.680692,0.8,0.9707094652401104
4858,-0.67517,0.8,0.983359908415492
4859,-0.660624,0.8,0.975233007560683
4860,-0.647178,0.8,0.984528673601351
4861,-0.632252,0.8,0.975067627758253
4862,-0.621925,0.8,0.9941787300871748
4863,-0.605091,0.8,1.0028376589083914
4864,-0.60337,0.8,1.011187583702749
4865,-0.60248,0.8,0.9952976586665812
4866,-0.59516,0.8,1.0077638938234292
4867,-0.579963,0.8,1.0118024279026243
4868,-0.574319,0.8,1.0308497237890313
4869,-0.563387,0.8,1.0378904476523527
4870,-0.553075,0.8,1.041088618636433
4871,-0.543964,0.8,1.036564551661167
4872,-0.540114,0.8,1.0429283226856676
4873,-0.533098,0.8,1.0549273457157409
4874,-0.522916,0.8,1.0487532375808015
4875,-0.517978,0.8,1.0585136150089451
4876,-0.51605,0.8,1.0614097800533586
4877,-0.501255,0.8,1.0839355272484446
4878,-0.494819,0.8,1.0783193295893585
4879,-0.48123,0.8,1.091945100202862
4880,-0.464732,0.8,1.0917341358328052
4881,-0.449597,0.8,1.1098092102608987
4882,-0.436513,0.8,1.1167410231332355
4883,-0.425746,0.8,1.1110442170314188
4884,-0.413565,0.8,1.1211690948547963
4885,-0.400378,0.8,1.1336673065021534
4886,-0.391079,0.8,1.131036819373503
4887,-0.379149,0.8,1.1324525323096493
4888,-0.372611,0.8,1.1447537134945387
4889,-0.363535,0.8,1.1475066789187922
4890,-0.350859,0.8,1.1378059562166392
4891,-0.34558,0.8,1.1441181638303957
4892,-0.335587,0.8,1.1521215484063845
4893,-0.327391,0.8,1.147808992199144
4894,-0.323531,0.8,1.1380217513735902
4895,-0.315051,0.8,1.147148901766927
4896,-0.30311,0.8,1.141291214040165
4897,-0.292774,0.8,1.1383001408107
4898,-0.286323,0.8,1.1151278754974936
4899,-0.271264,0.8,1.1145848870658532
4900,-0.262746,0.8,1.0978478433879597
4901,-0.253407,0.8,1.1091943191574904
4902,-0.244081,0.8,1.0855285665875136
4903,-0.235618,0.8,1.083743242636802
4904,-0.224965,0.8,1.0646648664013891
4905,-0.215934,0.8,1.041187737104202
4906,-0.205434,0.8,1.009252124629997
4907,-0.195674,0.8,1.0027868208619384
4908,-0.191361,0.8,0.9771444047583492
4909,-0.181523,0.8,0.9578490603205114
4910,-0.172531,0.8,0.9142825631431782
4911,-0.161908,0.8,0.8888993411533109
4912,-0.150652,0.8,0.8645829774604188
4913,-0.144405,0.8,0.8251614860215769
4914,-0.134023,0.8,0.7906119612421417
4915,-0.121982,0.8,0.7614058861944336
4916,-0.113528,0.8,0.719243393997328
4917,-0.100486,0.8,0.686910334820474
4918,-0.089798,0.8,0.6608359176077845
4919,-0.084991,0.8,0.6266776358159373
4920,-0.070359,0.8,0.60264475586881
4921,-0.063081,0.8,0.5875848274989054
4922,-0.049957,0.8,0.5551342034704496
4923,-0.040446,0.8,0.5505214991747897
4924,-0.028656,0.8,0.5246180804094067
4925,-0.023054,0.8,0.5367681291983516
4926,-0.009836,0.8,0.5082209083354257
4927,0.000185,0.8,0.5102724590191469
4928,0.008126,0.8,0.5092157836013427
4929,0.016058,0.8,0.5284010529777468
4930,0.024109,0.8,0.5351990184433518
4931,0.033466,0.8,0.5516362264003822
4932,0.040134,0.8,0.5632619689065305
4933,0.051544,0.8,0.5888196535748517
4934,0.063324,0.8,0.6173299143267097
4935,0.07566,0.8,0.6600096402609703
4936,0.083954,0.8,0.6693371146055794
4937,0.096755,0.8,0.7121888348826811
4938,0.104417,0.8,0.7183980944720935
4939,0.119294,0.8,0.761821130055459
4940,0.127928,0.8,0.7782954938970451
4941,0.137671,0.8,0.8088516784223466
4942,0.149961,0.8,0.811540173830697
4943,0.158904,0.8,0.8561013726879987
4944,0.168273,0.8,0.8546530556075655
4945,0.176782,0.8,0.8936739219719798
4946,0.187351,0.8,0.8982048566191131
4947,0.19214,0.8,0.9290748543121656
4948,0.200176,0.8,0.9214440359134716
4949,0.213815,0.8,0.9540929920682965
4950,0.219519,0.8,0.953617453362074
4951,0.227632,0.8,0.9750333798915308
4952,0.239211,0.8,0.9739722124649548
4953,0.246635,0.8,0.9938667049358616
4954,0.264123,0.8,0.9914927386298824
4955,0.269556,0.8,1.001989747701172
4956,0.279411,0.8,1.0030384690845748
4957,0.289454,0.8,1.0248830280342365
4958,0.304228,0.8,1.0127627902539549
4959,0.311158,0.8,1.0202827029388326
4960,0.325758,0.8,1.016510248031506
4961,0.335301,0.8,1.0227586980356662
4962,0.348379,0.8,1.015366657804795
4963,0.358152,0.8,1.023278812536703
4964,0.368757,0.8,1.0141477172346751
4965,0.374523,0.8,1.0179177437888955
4966,0.37982,0.8,1.004778267527473
4967,0.388604,0.8,1.0620785772917765
4968,0.389652,0.8,1.007517729446032
4969,0.395826,0.8,1.0511662332962528
4970,0.399336,0.8,1.0087334078043613
4971,0.405246,0.8,1.0444222733071369
4972,0.410026,0.8,1.005674008700442
4973,0.416005,0.8,1.017826527993416
4974,0.420867,0.8,0.996440537466968
4975,0.423553,0.8,1.024429925691872
4976,0.427256,0.8,1.0005495216100684
4977,0.436151,0.8,1.03557640631489
4978,0.438778,0.8,0.9867069423438496
4979,0.447244,0.8,0.9879669574465302
4980,0.448883,0.8,1.0415226171579193
4981,0.459778,0.8,0.9877581068687584
4982,0.460376,0.8,1.0356156636682698
4983,0.47059,0.8,1.0386174372247676
4984,0.47095,0.8,0.9784950765018218
4985,0.481022,0.8,1.0169161648374492
4986,0.482587,0.8,0.9718445541207038
4987,0.491975,0.8,1.0163209031575509
4988,0.494146,0.8,0.9749216407053012
4989,0.500673,0.8,1.0131795192825237
4990,0.503062,0.8,0.9635929597298958
4991,0.511098,0.8,0.957516543766981
4992,0.511481,0.8,1.0182228956060724
4993,0.520208,0.8,0.9995031668654052
4994,0.520745,0.8,0.9530183531026052
4995,0.528484,0.8,0.9902958772638027
4996,0.531124,0.8,0.942961297212524
4997,0.539413,0.8,0.9826397247261874
4998,0.542973,0.8,0.9924310389563946
4999,0.54345,0.8,0.9489600357221676
5000,0.551604,0.8,0.9451554248136318
5001,0.554858,0.8,0.9672649310457933
5002,0.55738,0.8,0.9480677990400684
5003,0.563313,0.8,0.9776483035749116
5004,0.569335,0.8,0.933316614619533
5005,0.572536,0.8,0.9629903515427496
5006,0.574648,0.8,0.9405074213480822
5007,0.579801,0.8,0.9912199727148416
5008,0.586944,0.8,0.9271119010866108
5009,0.591622,0.8,0.957834110500701
5010,0.597513,0.8,0.9320008674242692
5011,0.603638,0.8,0.9323255039165358
5012,0.607343,0.8,0.9234661511406688
5013,0.612387,0.8,0.9646343179946556
5014,0.61815,0.8,0.9160360239481188
5015,0.622883,0.8,0.9347333554167166
5016,0.627285,0.8,0.9195673501377934
5017,0.635093,0.8,0.9681054687862108
5018,0.640265,0.8,0.9210203884978144
5019,0.645813,0.8,0.978700528737728
5020,0.649555,0.8,0.9178113721886216
5021,0.657628,0.8,0.9687087752384907
5022,0.661836,0.8,0.92515811240274
5023,0.670172,0.8,0.9782047655698244
5024,0.67212,0.8,0.9103734615968158
5025,0.676656,0.8,0.95322524954725
5026,0.681474,0.8,0.9329831650938966
5027,0.690807,0.8,0.964849432896465
5028,0.692155,0.8,0.921893937547394
5029,0.699179,0.8,0.9311693165689832
5030,0.703467,0.8,0.9283059195311324
5031,0.705857,0.8,0.9816978179232232
5032,0.710696,0.8,0.9345697089554676
5033,0.715438,0.8,0.971691391057314
5034,0.723382,0.8,0.9887683721146552
5035,0.725148,0.8,0.9157349540506534
5036,0.727507,0.8,0.8978334045970516
